pno, rtt
729, 0.07170629501342773
730, 0.06708908081054688
731, 0.0771646499633789
732, 0.07583808898925781
733, 0.07988095283508301
734, 0.06483602523803711
735, 0.06725835800170898
736, 0.09933209419250488
737, 0.08223438262939453
738, 0.061873674392700195
739, 0.09016156196594238
740, 0.07793498039245605
741, 0.08760499954223633
742, 0.07536911964416504
743, 0.06978178024291992
744, 0.07175159454345703
745, 0.06963515281677246
746, 0.07000470161437988
747, 0.07533812522888184
748, 0.06904244422912598
749, 0.0629415512084961
750, 0.07181930541992188
751, 0.0757601261138916
752, 0.06861090660095215
753, 0.07770800590515137
754, 0.07511568069458008
755, 0.06898999214172363
756, 0.07799816131591797
757, 0.07087874412536621
758, 0.08225321769714355
759, 0.06913328170776367
760, 0.06819581985473633
761, 0.0663001537322998
762, 0.07672405242919922
763, 0.06922292709350586
764, 0.07834696769714355
765, 0.0805671215057373
766, 0.07882189750671387
767, 0.07826828956604004
768, 0.07030105590820312
769, 0.07610678672790527
770, 0.09360790252685547
771, 0.07936358451843262
772, 0.07843899726867676
773, 0.06931567192077637
774, 0.08922886848449707
775, 0.11147904396057129
776, 0.07835149765014648
777, 0.07569646835327148
778, 0.07829022407531738
779, 0.06749129295349121
780, 0.07022976875305176
781, 0.09089374542236328
782, 0.07505583763122559
783, 0.06705069541931152
784, 0.06840705871582031
785, 0.07652902603149414
786, 0.0668942928314209
787, 0.06789755821228027
788, 0.07153987884521484
789, 0.08933234214782715
790, 0.07517075538635254
791, 0.07861447334289551
792, 0.08029484748840332
793, 0.07811594009399414
794, 0.08678531646728516
795, 0.08121967315673828
796, 0.07427406311035156
797, 0.08512306213378906
798, 0.09321165084838867
799, 0.07854199409484863
800, 0.07468557357788086
801, 0.10229945182800293
802, 0.09351706504821777
803, 0.0982050895690918
804, 0.22836661338806152
805, 0.09441852569580078
806, 0.09084153175354004
807, 0.07951140403747559
808, 0.09541511535644531
809, 0.09055614471435547
810, 0.09347748756408691
811, 0.07575201988220215
812, 0.08718562126159668
813, 0.08218574523925781
814, 0.08088970184326172
815, 0.06885600090026855
816, 0.07960772514343262
817, 0.07770228385925293
818, 0.08812546730041504
819, 0.09172773361206055
820, 0.07661080360412598
821, 0.08005356788635254
822, 0.08087515830993652
823, 0.07710003852844238
824, 0.08025455474853516
825, 0.07738661766052246
826, 0.0799722671508789
827, 0.06421923637390137
828, 0.0779421329498291
829, 0.0781400203704834
830, 0.08018016815185547
831, 0.07738065719604492
832, 0.07909584045410156
833, 0.08023452758789062
834, 0.07751274108886719
835, 0.08177304267883301
836, 0.07629060745239258
837, 0.07846760749816895
838, 0.07560348510742188
839, 0.0796504020690918
840, 0.07481098175048828
841, 0.08007335662841797
842, 0.07154035568237305
843, 0.0731818675994873
844, 0.08068513870239258
845, 0.10960221290588379
846, 0.08055520057678223
847, 0.11139392852783203
848, 0.10251736640930176
849, 0.07532119750976562
850, 0.08348655700683594
851, 0.06572365760803223
852, 0.09096002578735352
853, 0.17574739456176758
854, 0.07923483848571777
855, 0.0699150562286377
856, 0.07626843452453613
857, 0.08066177368164062
858, 0.07457542419433594
859, 0.07945084571838379
860, 0.0946035385131836
861, 0.07116031646728516
862, 0.06662678718566895
863, 0.06886529922485352
864, 0.06879281997680664
865, 0.06829833984375
866, 0.06797480583190918
867, 0.07739853858947754
868, 0.0782463550567627
869, 0.10472798347473145
870, 0.07689476013183594
871, 0.0768270492553711
872, 0.07668542861938477
873, 0.06599807739257812
874, 0.07865262031555176
875, 0.12248635292053223
876, 0.07855939865112305
877, 0.07960963249206543
878, 0.07862687110900879
879, 0.07735013961791992
880, 0.09023165702819824
881, 0.1048424243927002
882, 0.08272647857666016
883, 0.07833170890808105
884, 0.09157013893127441
885, 0.0898447036743164
886, 0.08830904960632324
